DateTime_utc,Profile_ID,Distance_to_CRNS_m,Profile_Depth_cm,SoilMoisture_g_g,DryBulkDensity_g_cm3,SoilOrganicCarbon_g_g,LatticeWater_g_g
14.02.2019 12:00,50,186.0099385,22.5,1.725382932,0.279297827,0.015231865,0
14.02.2019 12:00,50,186.0099385,27.5,,,0.010661402,0.000664011
14.02.2019 12:00,50,186.0099385,32.5,,,0.008640265,0.001334669
14.02.2019 12:00,51,153.4086184,2.5,0.269278351,0.741025415,0.059544427,0.003303205
14.02.2019 12:00,51,153.4086184,7.5,0.047918089,1.492236747,0.023312616,0.002656085
14.02.2019 12:00,51,153.4086184,12.5,0.040557912,1.584724867,0.018083252,0.000672043
14.02.2019 12:00,51,153.4086184,17.5,0.05622294,1.670388424,0.014680421,0.000662691
14.02.2019 12:00,51,153.4086184,22.5,0.058339789,1.709298624,0.015231865,0
14.02.2019 12:00,51,153.4086184,27.5,0.051299547,1.642071576,0.010661402,0.000664011
14.02.2019 12:00,51,153.4086184,32.5,,,0.008640265,0.001334669
14.02.2019 12:00,52,147.9328672,2.5,0.832422089,0.37260082,0.059544427,0.003303205
14.02.2019 12:00,52,147.9328672,7.5,0.956404401,0.490655591,0.023312616,0.002656085
14.02.2019 12:00,52,147.9328672,12.5,1.056899004,0.429641952,0.018083252,0.000672043
14.02.2019 12:00,52,147.9328672,17.5,1.083639931,0.41527981,0.014680421,0.000662691
14.02.2019 12:00,52,147.9328672,22.5,1.342112716,0.359664707,0.015231865,0
14.02.2019 12:00,52,147.9328672,27.5,1.520375162,0.314948534,0.010661402,0.000664011
14.02.2019 12:00,52,147.9328672,32.5,1.457931034,0.369239468,0.008640265,0.001334669
14.02.2019 12:00,53,140.7219534,2.5,2.738610904,0.27277884,0.059544427,0.003303205
14.02.2019 12:00,53,140.7219534,7.5,2.07883693,0.33980217,0.023312616,0.002656085
14.02.2019 12:00,53,140.7219534,12.5,2.102148863,0.327069774,0.018083252,0.000672043
14.02.2019 12:00,53,140.7219534,17.5,3.434324065,0.212478215,0.014680421,0.000662691
14.02.2019 12:00,53,140.7219534,22.5,4.075930144,0.134148518,0.015231865,0
14.02.2019 12:00,53,140.7219534,27.5,3.852071006,0.154927788,0.010661402,0.000664011
14.02.2019 12:00,53,140.7219534,32.5,4.051692308,0.165521141,0.008640265,0.001334669
14.02.2019 12:00,54,128.630366,2.5,1.314035088,0.116119447,0.059544427,0.003303205
14.02.2019 12:00,54,128.630366,7.5,0.150589868,0.587116219,0.023312616,0.002656085
14.02.2019 12:00,54,128.630366,12.5,0.028951202,1.118821053,0.018083252,0.000672043
14.02.2019 12:00,54,128.630366,17.5,0.023178808,1.476550436,0.014680421,0.000662691
14.02.2019 12:00,54,128.630366,22.5,0.022445717,1.529313482,0.015231865,0
14.02.2019 12:00,54,128.630366,27.5,0.020868221,1.581465374,0.010661402,0.000664011
14.02.2019 12:00,54,128.630366,32.5,0.018577284,1.540721709,0.008640265,0.001334669
14.02.2019 12:00,55,148.6781568,2.5,1.302482526,0.42261367,0.059544427,0.003303205
14.02.2019 12:00,55,148.6781568,7.5,1.144994246,0.442578066,0.023312616,0.002656085
14.02.2019 12:00,55,148.6781568,12.5,1.213598747,0.45541232,0.018083252,0.000672043
14.02.2019 12:00,55,148.6781568,17.5,1.579718154,0.368628313,0.014680421,0.000662691
14.02.2019 12:00,55,148.6781568,22.5,2.317319338,0.252305148,0.015231865,0
14.02.2019 12:00,55,148.6781568,27.5,3.007758621,0.23631326,0.010661402,0.000664011
14.02.2019 12:00,55,148.6781568,32.5,3.539529915,0.190680354,0.008640265,0.001334669
14.02.2019 12:00,56,186.5698616,2.5,1.268015693,0.493303929,0.059544427,0.003303205
14.02.2019 12:00,56,186.5698616,7.5,1.324302946,0.51510179,0.023312616,0.002656085
14.02.2019 12:00,56,186.5698616,12.5,2.711820852,0.277464362,0.018083252,0.000672043
14.02.2019 12:00,56,186.5698616,17.5,5.155684755,0.157677985,0.014680421,0.000662691
14.02.2019 12:00,56,186.5698616,22.5,5.47479564,0.149529252,0.015231865,0
14.02.2019 12:00,56,186.5698616,27.5,4.932986337,0.156557534,0.010661402,0.000664011
14.02.2019 12:00,56,186.5698616,32.5,6.267148014,0.141074942,0.008640265,0.001334669
14.02.2019 12:00,56,130.3493326,7.5,0.182929734,1.282916166,0.023312616,0.002656085
14.02.2019 12:00,56,130.3493326,12.5,0.14020339,1.502422663,0.018083252,0.000672043
14.02.2019 12:00,56,130.3493326,17.5,0.122669912,1.590123403,0.014680421,0.000662691
14.02.2019 12:00,56,130.3493326,22.5,0.086760281,1.82796455,0.015231865,0
14.02.2019 12:00,56,130.3493326,27.5,0.067608696,1.87420861,0.010661402,0.000664011
14.02.2019 12:00,56,130.3493326,32.5,,,0.008640265,0.001334669
14.02.2019 12:00,57,130.3493326,2.5,0.339244111,0.786963898,0.059544427,0.003303205
21.02.2020 12:00,58,186.5698616,2.5,2.381485249,0.100127558,0.059544427,0.003303205
21.02.2020 12:00,58,186.5698616,7.5,2.107910751,0.251082838,0.023312616,0.002656085
21.02.2020 12:00,58,186.5698616,12.5,1.836756187,0.386861103,0.018083252,0.000672043
21.02.2020 12:00,58,186.5698616,17.5,2.62006689,0.304558899,0.014680421,0.000662691
21.02.2020 12:00,58,186.5698616,22.5,4.917201166,0.174688466,0.015231865,0
21.02.2020 12:00,58,186.5698616,27.5,5.378818737,0.150038548,0.010661402,0.000664011
21.02.2020 12:00,58,186.5698616,32.5,5.579954093,0.133129927,0.008640265,0.001334669
21.02.2020 12:00,59,49.32058692,2.5,1.319283934,0.449504489,0.059544427,0.003303205
21.02.2020 12:00,59,49.32058692,7.5,1.044936573,0.47374697,0.023312616,0.002656085
21.02.2020 12:00,59,49.32058692,12.5,1.128163455,0.438707418,0.018083252,0.000672043
21.02.2020 12:00,59,49.32058692,17.5,1.488209607,0.349886227,0.014680421,0.000662691
21.02.2020 12:00,59,49.32058692,22.5,2.023506366,0.311994618,0.015231865,0
21.02.2020 12:00,59,49.32058692,27.5,2.272541681,0.299364082,0.010661402,0.000664011
21.02.2020 12:00,59,49.32058692,32.5,3.207727273,0.22409016,0.008640265,0.001334669
21.02.2020 12:00,60,148.6781568,2.5,1.718378543,0.334199916,0.059544427,0.003303205
21.02.2020 12:00,60,148.6781568,7.5,1.717251607,0.412122176,0.023312616,0.002656085
21.02.2020 12:00,60,148.6781568,12.5,2.327614649,0.308735125,0.018083252,0.000672043
21.02.2020 12:00,60,148.6781568,17.5,2.698558322,0.233155625,0.014680421,0.000662691
21.02.2020 12:00,60,148.6781568,22.5,3.461169284,0.233461203,0.015231865,0
21.02.2020 12:00,60,148.6781568,27.5,3.551657857,0.211968919,0.010661402,0.000664011
21.02.2020 12:00,60,148.6781568,32.5,3.663186813,0.185383678,0.008640265,0.001334669
21.02.2020 12:00,61,140.7219534,2.5,2.555912826,0.285103799,0.059544427,0.003303205
21.02.2020 12:00,61,140.7219534,7.5,1.746595619,0.344080255,0.023312616,0.002656085
21.02.2020 12:00,61,140.7219534,12.5,2.088742553,0.324828873,0.018083252,0.000672043
21.02.2020 12:00,61,140.7219534,17.5,2.944561997,0.240693204,0.014680421,0.000662691
21.02.2020 12:00,61,140.7219534,22.5,3.376228776,0.227960808,0.015231865,0
21.02.2020 12:00,61,140.7219534,27.5,3.789359392,0.187624579,0.010661402,0.000664011
21.02.2020 12:00,61,140.7219534,32.5,4.153215637,0.161548633,0.008640265,0.001334669
21.02.2020 12:00,62,147.9328672,2.5,,,0.059544427,0.003303205
21.02.2020 12:00,62,147.9328672,7.5,1.993070362,0.191087791,0.023312616,0.002656085
21.02.2020 12:00,62,147.9328672,12.5,1.55880744,0.372397102,0.018083252,0.000672043
21.02.2020 12:00,62,147.9328672,17.5,1.465407199,0.398982344,0.014680421,0.000662691
21.02.2020 12:00,62,147.9328672,22.5,1.814188186,0.343163522,0.015231865,0
21.02.2020 12:00,62,147.9328672,27.5,1.929296728,0.270843516,0.010661402,0.000664011
21.02.2020 12:00,62,147.9328672,32.5,3.192215088,0.253833036,0.008640265,0.001334669
21.02.2020 12:00,63,186.0099385,2.5,1.715892703,0.35314572,0.059544427,0.003303205
21.02.2020 12:00,63,186.0099385,7.5,1.493736952,0.390324315,0.023312616,0.002656085
21.02.2020 12:00,63,186.0099385,12.5,1.820047591,0.342450508,0.018083252,0.000672043
21.02.2020 12:00,63,186.0099385,17.5,2.219423147,0.278992249,0.014680421,0.000662691
21.02.2020 12:00,63,186.0099385,22.5,2.544189545,0.270843516,0.015231865,0
21.02.2020 12:00,63,186.0099385,27.5,2.953330092,0.2095243,0.010661402,0.000664011
21.02.2020 12:00,63,186.0099385,32.5,3.051485977,0.243341542,0.008640265,0.001334669
21.02.2020 12:00,64,153.4086184,2.5,0.283145231,0.821290436,0.059544427,0.003303205
21.02.2020 12:00,64,153.4086184,7.5,0.088344522,1.426232009,0.023312616,0.002656085
21.02.2020 12:00,64,153.4086184,12.5,0.073427033,1.550907625,0.018083252,0.000672043
21.02.2020 12:00,64,153.4086184,17.5,,,0.014680421,0.000662691
21.02.2020 12:00,64,153.4086184,22.5,0.157467532,1.505885875,0.015231865,0
21.02.2020 12:00,64,153.4086184,27.5,0.160128048,1.49549624,0.010661402,0.000664011
21.02.2020 12:00,64,153.4086184,32.5,0.065940941,1.628116871,0.008640265,0.001334669
21.02.2020 12:00,65,130.3493326,2.5,0.334337349,1.01451727,0.059544427,0.003303205
21.02.2020 12:00,65,130.3493326,7.5,0.207142857,1.397507725,0.023312616,0.002656085
21.02.2020 12:00,65,130.3493326,12.5,0.134608767,1.480115506,0.018083252,0.000672043
21.02.2020 12:00,65,130.3493326,17.5,0.130735011,1.534100863,0.014680421,0.000662691
21.02.2020 12:00,65,130.3493326,22.5,0.117621741,1.656637437,0.015231865,0
21.02.2020 12:00,65,130.3493326,27.5,0.110203086,1.670184706,0.010661402,0.000664011
21.02.2020 12:00,65,130.3493326,32.5,0.105363985,1.648284985,0.008640265,0.001334669
21.02.2020 12:00,66,128.630366,2.5,0.260932313,0.705782145,0.059544427,0.003303205
21.02.2020 12:00,66,128.630366,7.5,0.054658521,0.933641094,0.023312616,0.002656085
21.02.2020 12:00,66,128.630366,12.5,0.014691943,1.504459846,0.018083252,0.000672043
21.02.2020 12:00,66,128.630366,17.5,0.013840101,1.449863335,0.014680421,0.000662691
21.02.2020 12:00,66,128.630366,22.5,0.014846321,1.269267038,0.015231865,0
21.02.2020 12:00,66,128.630366,27.5,0.015795969,1.238098134,0.010661402,0.000664011
21.02.2020 12:00,66,128.630366,32.5,0.015169624,1.107922123,0.008640265,0.001334669
21.02.2020 12:00,67,36.62802845,2.5,0.233446368,1.141433787,0.059544427,0.003303205
21.02.2020 12:00,67,36.62802845,7.5,0.107168814,1.541638441,0.023312616,0.002656085
21.02.2020 12:00,67,36.62802845,12.5,0.111965759,1.642071576,0.018083252,0.000672043
21.02.2020 12:00,67,36.62802845,17.5,0.098362637,1.685871017,0.014680421,0.000662691
21.02.2020 12:00,67,36.62802845,22.5,0.095463487,1.657044874,0.015231865,0
21.02.2020 12:00,67,36.62802845,27.5,0.088844111,1.668147522,0.010661402,0.000664011
21.02.2020 12:00,67,36.62802845,32.5,0.08038918,1.476142999,0.008640265,0.001334669
21.02.2020 12:00,68,36.88925159,2.5,0.292711034,1.060659471,0.059544427,0.003303205
21.02.2020 12:00,68,36.88925159,7.5,0.12189038,1.510876974,0.023312616,0.002656085
21.02.2020 12:00,68,36.88925159,12.5,0.112459496,1.603161376,0.018083252,0.000672043
21.02.2020 12:00,68,36.88925159,17.5,0.102016031,1.677416706,0.014680421,0.000662691
21.02.2020 12:00,68,36.88925159,22.5,0.091863517,1.629950336,0.015231865,0
21.02.2020 12:00,68,36.88925159,27.5,0.076352452,1.688926792,0.010661402,0.000664011
21.02.2020 12:00,68,36.88925159,32.5,0.083803228,1.571585035,0.008640265,0.001334669
21.02.2020 12:00,69,47.81578228,2.5,0.313559322,0.793279166,0.059544427,0.003303205
21.02.2020 12:00,69,47.81578228,7.5,0.118370935,1.390581302,0.023312616,0.002656085
21.02.2020 12:00,69,47.81578228,12.5,0.08705589,1.470744463,0.018083252,0.000672043
21.02.2020 12:00,69,47.81578228,17.5,0.066053817,1.673138621,0.014680421,0.000662691
21.02.2020 12:00,69,47.81578228,22.5,0.061056891,1.711641385,0.015231865,0
21.02.2020 12:00,69,47.81578228,27.5,0.05778673,1.618134673,0.010661402,0.000664011
21.02.2020 12:00,69,47.81578228,32.5,0.073855152,1.637080477,0.008640265,0.001334669
21.02.2020 12:00,70,25.58765679,2.5,0.421657096,0.496665282,0.059544427,0.003303205
21.02.2020 12:00,70,25.58765679,7.5,0.127425614,1.259794135,0.023312616,0.002656085
21.02.2020 12:00,70,25.58765679,12.5,0.068679775,1.45047449,0.018083252,0.000672043
21.02.2020 12:00,70,25.58765679,17.5,0.043538643,1.466873815,0.014680421,0.000662691
21.02.2020 12:00,70,25.58765679,22.5,0.052232855,1.532776694,0.015231865,0
21.02.2020 12:00,70,25.58765679,27.5,0.046133055,1.658165324,0.010661402,0.000664011
21.02.2020 12:00,70,25.58765679,32.5,0.040915916,1.628116871,0.008640265,0.001334669
21.02.2020 12:00,71,38.63301785,2.5,0.236469434,1.45291911,0.059544427,0.003303205
21.02.2020 12:00,71,38.63301785,7.5,0.125618506,1.646858957,0.023312616,0.002656085
21.02.2020 12:00,71,38.63301785,12.5,0.107666932,1.790887814,0.018083252,0.000672043
21.02.2020 12:00,71,38.63301785,17.5,0.109805408,1.612226842,0.014680421,0.000662691
21.02.2020 12:00,71,38.63301785,22.5,0.095533499,1.806166689,0.015231865,0
21.02.2020 12:00,71,38.63301785,27.5,0.089421226,1.798629111,0.010661402,0.000664011
21.02.2020 12:00,71,38.63301785,32.5,0.096954826,1.618949546,0.008640265,0.001334669
21.02.2020 12:00,72,22.66644895,2.5,0.202936183,1.019915805,0.059544427,0.003303205
21.02.2020 12:00,72,22.66644895,7.5,0.094806644,1.551416921,0.023312616,0.002656085
21.02.2020 12:00,72,22.66644895,12.5,0.083272218,1.527785595,0.018083252,0.000672043
21.02.2020 12:00,72,22.66644895,17.5,0.071675943,1.647062675,0.014680421,0.000662691
21.02.2020 12:00,72,22.66644895,22.5,0.058682778,1.702779638,0.015231865,0
21.02.2020 12:00,72,22.66644895,27.5,0.060638369,1.528600468,0.010661402,0.000664011
21.02.2020 12:00,72,22.66644895,32.5,0.059118236,1.423176234,0.008640265,0.001334669
21.02.2020 12:00,73,6.782044581,2.5,0.269324259,0.838097198,0.059544427,0.003303205
21.02.2020 12:00,73,6.782044581,7.5,0.124217845,0.879044582,0.023312616,0.002656085
21.02.2020 12:00,73,6.782044581,12.5,0.089162844,1.421139051,0.018083252,0.000672043
21.02.2020 12:00,73,6.782044581,17.5,0.063991002,1.720706851,0.014680421,0.000662691
21.02.2020 12:00,73,6.782044581,22.5,0.074763054,1.730281612,0.015231865,0
21.02.2020 12:00,73,6.782044581,27.5,0.054613936,1.784878124,0.010661402,0.000664011
21.02.2020 12:00,73,6.782044581,32.5,0.053218355,1.653683521,0.008640265,0.001334669
21.02.2020 12:00,74,7.868765865,2.5,0.330278527,0.566846245,0.059544427,0.003303205
21.02.2020 12:00,74,7.868765865,7.5,0.06289507,1.289129575,0.023312616,0.002656085
21.02.2020 12:00,74,7.868765865,12.5,0.032543103,1.417879557,0.018083252,0.000672043
21.02.2020 12:00,74,7.868765865,17.5,0.034989957,1.571992472,0.014680421,0.000662691
21.02.2020 12:00,74,7.868765865,22.5,0.039279443,1.566288359,0.015231865,0
21.02.2020 12:00,74,7.868765865,27.5,0.047489578,1.685871017,0.010661402,0.000664011
21.02.2020 12:00,74,7.868765865,32.5,0.050307946,1.670388424,0.008640265,0.001334669
21.02.2020 12:00,75,5.079744422,2.5,0.30095469,0.672168621,0.059544427,0.003303205
21.02.2020 12:00,75,5.079744422,7.5,0.119639307,1.43458446,0.023312616,0.002656085
21.02.2020 12:00,75,5.079744422,12.5,0.093491598,1.527480017,0.018083252,0.000672043
21.02.2020 12:00,75,5.079744422,17.5,0.085908686,1.601837207,0.014680421,0.000662691
21.02.2020 12:00,75,5.079744422,22.5,0.092879664,1.550703907,0.015231865,0
21.02.2020 12:00,75,5.079744422,27.5,0.062555233,1.61365287,0.010661402,0.000664011
21.02.2020 12:00,75,5.079744422,32.5,0.069145989,1.654294676,0.008640265,0.001334669
21.02.2020 12:00,76,7.878724218,2.5,0.226344452,1.197048891,0.059544427,0.003303205
21.02.2020 12:00,76,7.878724218,7.5,0.085800886,1.747495811,0.023312616,0.002656085
21.02.2020 12:00,76,7.878724218,12.5,0.078261913,1.697177384,0.018083252,0.000672043
21.02.2020 12:00,76,7.878724218,17.5,0.075817072,1.686074735,0.014680421,0.000662691
21.02.2020 12:00,76,7.878724218,22.5,0.089182545,1.657248592,0.015231865,0
21.02.2020 12:00,76,7.878724218,27.5,0.06900926,1.605911573,0.010661402,0.000664011
21.02.2020 12:00,76,7.878724218,32.5,0.07966457,1.603365094,0.008640265,0.001334669
21.02.2020 12:00,77,5.289082924,2.5,0.403364172,0.605552728,0.059544427,0.003303205
21.02.2020 12:00,77,5.289082924,7.5,0.114666173,1.101504995,0.023312616,0.002656085
21.02.2020 12:00,77,5.289082924,12.5,0.083010143,1.365727666,0.018083252,0.000672043
21.02.2020 12:00,77,5.289082924,17.5,0.067718478,1.568834838,0.014680421,0.000662691
21.02.2020 12:00,77,5.289082924,22.5,0.061825137,1.650831465,0.015231865,0
21.02.2020 12:00,77,5.289082924,27.5,0.051609762,1.673647917,0.010661402,0.000664011
21.02.2020 12:00,77,5.289082924,32.5,0.046658183,1.680981777,0.008640265,0.001334669
21.02.2020 12:00,78,8.848641534,2.5,0.348318294,0.620831602,0.059544427,0.003303205
21.02.2020 12:00,78,8.848641534,7.5,0.110179557,1.457910209,0.023312616,0.002656085
21.02.2020 12:00,78,8.848641534,12.5,0.086282559,1.439066263,0.018083252,0.000672043
21.02.2020 12:00,78,8.848641534,17.5,0.074081339,1.557834048,0.014680421,0.000662691
21.02.2020 12:00,78,8.848641534,22.5,0.074712297,1.690556538,0.015231865,0
21.02.2020 12:00,78,8.848641534,27.5,0.05806248,1.613958447,0.010661402,0.000664011
21.02.2020 12:00,78,8.848641534,32.5,0.063971147,1.609782222,0.008640265,0.001334669

